,user,tweet,location,keyword
1414,W E S L E Y🦉,@tashhhpjc my sim's new husband after some random arsonist burned his late wife :(,,arsonist
1415,Theodore Bulldog,@PersianKittenz @googlenews A flaming arsonist yes-man.  He's a robotic version of Joseph Goebbels.  Gestapo prick....,"Boston, MA",arsonist
1416,ISAH YUSUF FOFANA,@pmnewsnigeria What thinking are you talking about...#ENDSARS has caused many damages and has put serious setback to our economy...#ENDSARS caused arsonist... caused looting of public and private properties....we will never forgive our so called celebrities and Activists...,"Kaduna, Nigeria",arsonist
1417,pro hero surge,"@honeydew_morali “It’s fine love no need to get all worked up I’m only doing my job.”

He says that but he damn near killed the arsonist he had never been that brutal with a criminal before.",,arsonist
1418,王¨ a l e x 🍓🌴 📌 REST,Omg arsonist moots have the same exact pfp again kshsksbsjsbsksbs,she/her ♡,arsonist
1419,Mairav Zonszein מרב זונשיין,"“Indeed, it takes a village to raise a racist fascist, too. Behind every masked Jewish arsonist is an entire village of guilty people; behind every self-styled sheriff who chases a family off its land is a village of people responsible.” @sfardm",Israel/California,arsonist
1420,Mairav Zonszein מרב זונשיין,"“It takes a village to raise a racist fascist, too. Behind every masked Jewish arsonist is an entire village of guilty people; behind every self-styled sheriff who chases a family off its land is a village of people responsible.” ⁦@sfardm⁩  https://t.co/hRelVjZhXx",Israel/California,arsonist
1421,Allan Jonathan David,"Can I be an arsonist? 
Sure, If you're a friend of more than 6 months and you address me as buddy",UAE,arsonist
1422,𝗠𝗼𝗻𝗮 𝗮𝗻𝗱 𝗕𝗮𝗿𝗯𝗮𝗿𝗮 𝗮𝗿𝗲 𝗴𝗳𝘀.,y'all ain't telling me that that small mf ain't an arsonist,,arsonist
1423,indy,anyway since im an arsonist do yall realize how youngjae rolls his R when he says 마냥 좋아 난 너면 in teenager like jinyoung n yugyeom dont do that it's like he's growling... teehee now imagine sunwoo doing that @kswyien,16 she/her,arsonist
1424,Vote!!!,America's Arsonist? Mary Trump warns: he's going to ‘burn it all down’ because he can’t face losing. https://t.co/tkBnxM3qD6,"ÜT: 39.729296,-121.817073",arsonist
1425,JockoftheBushvelt,@harwood_su @Bee42681881 I think we need to lock up the arsonist then we dont need fire breaks.🤡s.,,arsonist
1426,JoeKamel,The only game in town where the Fire Marshall is an arsonist ! https://t.co/ixD774irdk,Blue dot in Tennessee ,arsonist
1427,The Captain ♿,"CW: murder, infanticide in thread

For true crime fans, an intriguing thread about Belle Guinness. A honey trap, arsonist, serial killer, mass murderess and her gentlemen callers. https://t.co/PPN76k9jy6",10/10/20 💉 ,arsonist
1428,Samflex,No panel or any of that nonsense when arresting arsonist and looters. But they want a panel to end sars and fish out killer police and soldiers 😂🤡🤡🤡,Lagos,arsonist
1429,Major-General Mobilisingnigerians,@ishakaa Please ensure it is fully fortified oh no let any arsonist try to destroy the receipt oh. And anyone u need we can also give u a copy of the receipt as well,Abuja,arsonist
1430,What if Obama did it,"@TVietor08 @MarkMeadows You get the Chief of Staff you deserve

Meadows vs McDonough...the arsonist vs fireman",,arsonist
1431,𝙫𝙞𝙩𝙩. rest ulit.,@vhslagu im just thinking about it. HAHAHAHA,looking for jowa,arsonist
1432,𝙫𝙞𝙩𝙩. rest ulit.,@JJ3YK4Y HAHAHAH why not,looking for jowa,arsonist
1433,𝙫𝙞𝙩𝙩. rest ulit.,"@Iucasdavidd sure, ill wait.",looking for jowa,arsonist
1434,𝙫𝙞𝙩𝙩. rest ulit.,and if i deactivate,looking for jowa,arsonist
1435,Atul Pande,"@Yamiche Meadows came to Congress on a platform of obstructing government action. His comment on the pandemic betrays an utter dereliction of leadership obligations. But it is wholly in character.

When voters put a political arsonist in office, they should expect to get torched.","San Diego, CA",arsonist
1436,Heart Break Mids,"Someone on Space Center and clear lake Blvd put out this arsonist, Felons,looters and I couldn't see the last thing but it was a political sign saying they were for Biden and I want that fucking sign.","You know,The dirt, Deep Water",arsonist
1437,𝙫𝙞𝙩𝙩. rest ulit.,awts,looking for jowa,arsonist
1438,ًcie.,"@fake_arsonist Yes you too sweet dreams, goodnight! &lt;3", ic ; triple fc,arsonist
1439,𝙫𝙞𝙩𝙩. rest ulit.,@C1EXY sweet dreams &lt;3,looking for jowa,arsonist
1440,Amy Lynn🎃👻🧟‍♀️🌊,Having Mike Pence in charge of the Covid Taskforce is like having the arsonist in charge of putting out the fire 🔥......,1313 Mockingbird Lane,arsonist
1441,SergStefanon,@Forbes We need her like an arsonist needs a match.....,,arsonist
1442,𝙫𝙞𝙩𝙩. rest ulit.,@C1EXY how are you ??,looking for jowa,arsonist
1443,ًcie.,@fake_arsonist Hello!, ic ; triple fc,arsonist
1444,Джинн и Трёхнольность,@arsonist_dale Clint Seedwood,TikTok: djinnrd,arsonist
1445,MaskedInMissouri,"Surely the ""covid arsonist"" is profiting from the illness and death he is advancing. https://t.co/cSOdrfc0qI","Missouri, USA",arsonist
1446,𝓷𝓪𝓭𝔂𝔂 ⁷₇,"Suci dan bersih being an arsonist hsjsjsjjsjs flip hair and for yall seriously need air zamzam bruhh😔

#EKP_bestmaleseniors_GOT7 
#GOT7 #갓세븐 @GOT7Official https://t.co/4YOvlzD27A",🇲🇾,arsonist
1447,Vancityfran🇨🇦💯%. 🍍🍕💯%😂,@RawStory @MaryLTrump The “arsonist” in chief!,VANCITY. ,arsonist
1448,Gina Jabberbox,"@marcorubio Says the “Senator” who lets Trump (covid arsonist) commit crimes against humanity via policy, lies and super-spreader rallies. I hope they are paying you well.",United States,arsonist
1449,Lieutenant Horse,"Do you want your social arsonist saturn or your human mimic saturn.  Do you want your blackhole ezekiel or your i can't believe it's not beef ezekiel.  Do you want your puppet caelus or your--uh, actually he's just a puppet.",,arsonist
1450,pony,"@HuXijin_GT As an arsonist, your fire has not been put out yet. Do not laugh at neighbors caused by you. Also concentration test cause potential infections and terrible humanity danger. Won’t all China city repeat once? Or to get more GDP?",,arsonist
1451,ً,no that was sana. she was arsonist. https://t.co/UdZ3i6lx9R,risque. nd. poly. ,arsonist
1452,abubakr abiodun,"@PremiumTimesng Who are the hoodlums, thieves and arsonist. This are the less privilege Nigerian that has no food, stop calling them all this bad name @PremiumTimesng","Osun, Nigeria",arsonist
1453,"Yul “remember over 228,000” Ejnes","@meganranney ""Arsonist Accuses First Responders Of Starting Fires So They Can Speed With Sirens On""","Glocester, RI, USA",arsonist
1454,Kasimu Ghandi,"You can soothe yourself however you want so that you can sleep at night. The fact is if you've participated in any looting or destruction of other people's sources of livelihood, you are a common criminal. A thief. An arsonist. That's all.","Sokoto, Nigeria",arsonist
1455,fujiwara,"Precious baby, arsonist daughter",she/her,arsonist
1456,Madeline I'm Voting,"@GJabberbox @MollyJongFast ""covid arsonist"" 

That's exactly what the sonofab*tch is.",United States of America,arsonist
1457,👔⚜️Chuck⚜️👔🗯,Arsonist burns down my house. But I can’t wait for him to rebuild it because... https://t.co/azoZTIYSsI,New Orleans,arsonist
1458,Baby Ghoul,"Mum insisted we watch Frozen 2. 

I am now obsessed with tiny arsonist gecko. I need him. https://t.co/qlJy2aVss4",The Sewers ,arsonist
1459,arsonist(a) 🦴,@Saaliperti thenqui iou,"Черногорск, Россия",arsonist
1460,Bubba the peaceful secession advocate,"@mkraju @jaketapper ""We are in a free society"" said the arsonist before he burned down the west coast.",,arsonist
1461,I Drew That Too!,"@MollyJongFast Disgusting and depraved.
Depraved indifference to the harm they are causing.
It's like handing the matches to the arsonist",NearbyJohnPrineFans,arsonist
1462,eve | yj's ☾,"youngjae stans/arsonist be hiding in the closet w their horny ass-

[@GOT7Official #GOT7 #갓세븐 #EKP_bestmaleseniors_GOT7 ] https://t.co/kCjOOBcD00",PH 🇵🇭,arsonist
1463,arsonist(a) 🦴,@gimndarts bred,"Черногорск, Россия",arsonist
1464,Mr. 'Dipo 🇳🇬,"@ayemojubar Here, government mobilize and coordinate thugs and arsonist to disrupt peaceful protest in the full glare of camera.","Abuja, Nigeria",arsonist
1465,ᴶᵂ⁷⁄₇📌,arsonist still rigged https://t.co/pKgnnBF7pJ,she/fae/xe/they|bi/demi|M!NOR,arsonist
1466,Richmond,"We are still waiting.

9. They did not believe in the news about the shooting. They claimed it was fake/false news. They said people did not die. They want to set up a panel to gather all the facts about the incident. Yet, all the arsonist acts and looting, they did ...

Page 13",Lagos ,arsonist
1467,Freaking-machine781,"@s_tehniat Some people create constant trouble to distract themselves from the deeper issues they are avoiding. 

They make sure there is always a new fire to put out.

They are both fireman and arsonist.","İstanbul, Türkiye",arsonist
1468,Greatbigface,I'm the papa John's arsonist; not just a math rock song,,arsonist
1469,υмᎥ 💚 CYJ ⁷ ꜰᴏʀ ₇,"@cyjslegs Arsonist closeted freak,  they dont know about us yet",@hamsterskihyun heart 💞,arsonist
1470,Arsonist 🏴,"Nec possum tecum vivere nec sine te.

I could live with nor without you.",Midgard,arsonist
1471,Julia 💜 🌊🌹🥁👨🏻‍🦽❄️♀️ (she/her),"Deciding between a guy who fought for health care for us for 8 straight years &amp; a guy who pretended a current pandemic doesn't exist. If your house was on fire, you wouldn't hire an arsonist to put it out and build you a new one, would you? You'd call firefighters #Corona #biden","New York, NY",arsonist
1472,Dr Louise Moody,"@fluffernutter99 Arsonist burned down the maths block. 

Any other scandals, I fear, may have involved ME given I was suspended 8 or 9 times (although avoided permanent expulsion)!",Cis-Atlantic,arsonist
1473,❔,arsonist in the 7th? are you sure 🤨 https://t.co/fvIxYj5QD1,she/her,arsonist
1474,Emma Krueger,@johnpavlovitz Danny sounds like an arsonist! Let’s investigate him!,,arsonist
1475,Chris Rodden,"@johnpavlovitz He seems nice. Triggered, raging, arsonist tendencies.",,arsonist
1476,Nnaemeka,"@SeerVoice @balof2001 @APCNigeria @innosonvehicles @InnosonGroup Did you actually, read what you put down here? Where did he mention being part of the arsonist that burnt down the buses ? Some people sha.. SMH",Lagos,arsonist
1477,Richard Warren,"@henrymance ""Brexiters"" in this context sounds a bit like ""repentant arsonist"".",,arsonist
1478,Dupe Jimoh,"@GbenroAdegbola @kazeemshashore @AdetomiwaRA Have you gone thru WEMPCO Plc last 10yrs Fin Report filed with @nsenigeria  @NSEcontact ? For the record, I don't support Arsonist/Looters. The Coy could still have been used as a front for 'Slush Fund' from Politically Exposed pple.",,arsonist
1479,FOX 13 Tampa Bay,A Florida arsonist was wearing goggles and black trash bags when he torched a dozen commercial garbage trucks worth more than $3 million.​ https://t.co/dln6f0ACPN,"Tampa, FL",arsonist
1480,xy ❅ #1 ko stan,"a family can be a cat mom, two gay boys, and an arsonist toddler",they/she 、20,arsonist
1481,Ken Klotz,"@schnky @jaketapper Arson 1/23/19
https://t.co/YILSRN5GUr",,arsonist
1482,Somebody's Mrs.,"It will be very unfair to arrest arsonists and looters while #killercorps are walking freely or worst still helping to arrest the arsonist n looters,same police couldn't arrest adagun OSHA who came to #AlausaProtest with a machete ...crazy country we live in
#EndSARS https://t.co/Wz1HG7qVfM",,arsonist
1483,Mark Stevenson,"I've pretty much given up commenting what a shit-sucking scum #DJTAntichrist is because we all know too well, but this is just too perfect: the arsonist who started the fire accusing the firemen of profiteering...

FU to eternity, you POS. 

Your #DayOfReckoning is almost here. https://t.co/AGfWQFDUPS",An,arsonist
1484,Gina Jabberbox,@MollyJongFast He should be removed for this lie. He is the covid arsonist by policy and super-spreader rallies. It is as if he owns stock in covid19. How completely mental is that? He lets the pandemic rage. Then attacks doctors for fabricating infections. Donald is evil.,United States,arsonist
1485,OLAGUNJU MKO,"@DeeOneAyekooto Amen, IJN mighty name, d arsonist are not Lagosians but PDP hooligans 4rm S/east Nigeria, Dos whose fore fathers were  born slaves 2 d south westerners. They will never knows peace &amp; freedom in dr life span. Amen","Iseyin, Nigeria",arsonist
1486,Peter,@QLDLabor This labor government reminds me of a arsonist promoting a design plan of the building they just deliberately burnt down,,arsonist
1487,rain/vapour 🐝 - gay time,@arsonblade the arsonist of the arsonist,he/she/they/it,arsonist
1488,rain/vapour 🐝 - gay time,@arsonblade the arsonist,he/she/they/it,arsonist
1489,Mesiri Abraham Jighu,Arsonist can be shot in self defence....dont go attempting Arson on public or private properties.....,Nigeria,arsonist
1490,Lungile Nyathi,"Lobhengula the Arsonist - why didn't we get the memo in the curriculum?
Also, too many purse snatchers - history of Zimbabwe from 1600 to 1980?
Also, Mugabe was chased by the British from this world.
This culture was bad. Is it still bad?
 https://t.co/MMuylL8nAe","England, United Kingdom",arsonist
1491,Vanade,my sisters are so tired of me romancing Damien in Monster Prom LOL... but #MonsterCamp means more Damien and who can resist this tsundere demon arsonist? not me 😘 https://t.co/mBjPxOip8y,"Ontario, Canada",arsonist
1492,Jamie Biddle,It's like an arsonist applauding a firefighters efforts to try and put it out. https://t.co/nIcuScL4Jy,London,arsonist
1493,WLOY Radio,The Lady Is An Arsonist by Communist Daughter on Soundtrack To The End (Grain Belt Records) #NowPlaying,"Baltimore, Maryland, USA",arsonist
1494,мαryα ❀ | semi i.a,arsonist at the bottom 😂😂😂 https://t.co/p1nLPX5NCs,TeaTea🍵 friends a safe space,arsonist
1495,❔,and arsonist or ahgases follow me im funny https://t.co/kAJyTsJ4Of,she/her,arsonist
1496,zay 🦇,"@VAMPlREHONEY arsonist buddies 😍
/j",,arsonist
1497,The Road To Mandalay 🇬🇧,Chief arsonist lectures on fire prevention. https://t.co/KrkCqKMAls,In transit. Like all of us. ,arsonist
